kepid,kepoi_name,planet_name,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,P_STATUS,P_MASS,P_MASS_ERROR_MIN,P_MASS_ERROR_MAX,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,star_name,S_RA,S_DEC,S_MAG,S_DISTANCE,S_METALLICITY,S_MASS,S_RADIUS,S_TYPE,S_AGE,S_TEMPERATURE,S_LOG_G,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
3098184,K01091.01,,15.2384539,369.56902,0.74,19.292,7019.0,9.84,829.0,111.67,56.0,6384.0,4.419,1.086,286.00031,38.284599,15.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720309,K01092.01,,0.413334492,133.212225,1.2313,2.3808,2025.1,31.52,2509.0,9374.09,236.9,5973.0,4.465,1.016,293.02512,37.992641,14.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10342065,K01157.01,,0.93374614,133.388153,1.27,6.551,1717.5,149.71,3303.0,28084.15,365.7,5438.0,3.424,4.319,292.84213,47.483829,13.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352945,K01158.01,,6.47179275,356.38477,0.014,6.788,402.5,2.08,1075.0,316.0,30.7,6341.0,4.446,1.033,296.69971,47.406731,15.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10354039,K01159.01,Kepler-1737 b,64.617518,166.14425,0.9,5.796,2486.6,5.4,383.0,5.09,61.9,5043.0,4.47,0.881,297.01483,47.486431,15.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10330115,K01160.01,Kepler-781 b,13.21409607,140.58492,0.812,3.5641,1154.8,2.77,629.0,36.95,38.0,5333.0,4.62,0.728,287.65363,47.41481,15.987,3.0,,,,13.214073,,,,,,,Kepler-781,287.65362,47.414811,15.987,1036.0,-0.1,0.81,0.78,,4.9,5162.0,4.58,,0.10194416,0.10194416,0.10194416,0.10194417,37.241324,37.241324,37.241324,629.36297,629.36297,629.36297,Neptunian,0.78,0.38703465,0.48338966,1.161459,0.61228237,1.1011679,0.64785057,1.1011679,0.59108453,1.1011679,1.679727,0.65630134,0.43459613,0.0,0.0,0.0,0.24684753,2.89218,8.7127047,0.10194416
10426656,K01161.01,Kepler-272 c,6.05729966,135.92756,0.219,3.7419,385.2,1.94,947.0,189.98,35.1,5334.0,4.372,1.004,299.12753,47.59383,14.678,3.0,,,,6.057342,0.061,,,,,0.0668,Kepler-272,299.12752,47.59383,14.678,912.85,,,0.93,,,5297.0,4.43,,0.061,0.061,0.061,0.061000002,163.95126,163.95126,163.95126,911.64048,911.64048,911.64048,Superterran,0.93,0.61006265,0.60259174,1.4408427,0.7632666,1.3660492,0.80748916,1.3660492,0.7368324,1.3660492,2.1088757,,,0.0,0.0,0.0,0.27315833,1.7936,3.871341,0.061
9820483,K00953.01,Kepler-740 b,3.584101048,170.427829,0.045,2.7316,2608.1,4.66,1131.0,386.66,166.3,5739.0,4.518,0.922,286.48227,46.692451,15.954,3.0,,,,3.5841012,,,,,,,Kepler-740,286.48225,46.692451,15.954,1262.0,0.03,0.91,0.87,,4.79,5438.0,4.52,,0.044406191,0.044406191,0.044406191,0.044406192,300.74396,300.74396,300.74396,1060.9481,1060.9481,1060.9481,Neptunian,0.87,0.59303997,0.58952375,1.4029138,0.74671162,1.3300895,0.78986062,1.3300895,0.72083957,1.3300895,2.0792454,1.0961853,0.45008501,0.0,0.0,0.0,0.16397147,4.57368,18.970661,0.044406191
9941662,K00013.01,Kepler-13 b,1.763587535,120.5659254,0.512,3.16877,4590.6,21.42,3559.0,37958.27,4061.9,9107.0,3.867,3.031,286.97119,46.868359,9.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7778437,K00131.01,Kepler-471 b,5.014234733,133.174289,0.066,4.589,6536.0,10.63,1308.0,692.13,794.3,6490.0,4.32,1.307,299.09753,43.497589,13.797,3.0,,,,5.0142346,,,,,,,Kepler-471,299.09754,43.497593,13.797,1373.0,0.07,1.49,1.8,,1.58,6733.0,4.1,,0.06546986,0.06546986,0.06546986,0.065469861,1391.8271,1391.8271,1391.8271,1556.1134,1556.1134,1556.1134,Jovian,1.8,5.9657921,1.7321009,4.0081459,2.1938644,3.8000897,2.3181741,3.8000897,2.1174464,3.8000897,6.5947423,11.953315,0.4409572,0.0,0.0,0.0,0.0613093,14.96535,1000.0,0.06546986
9823457,K00954.01,Kepler-259 b,8.11528727,174.52257,0.916,3.211,834.9,3.1,879.0,140.92,59.1,5926.0,4.532,0.887,288.21194,46.615002,15.219,3.0,,,,8.115317,0.079,,,,,0.0766,Kepler-259,288.21193,46.615005,15.219,1031.58,,,0.9,,,5938.0,4.53,,0.079,0.079,0.079,0.079000002,144.57069,144.57069,144.57069,883.41542,883.41542,883.41542,Neptunian,0.9,0.90226568,0.70597406,1.6565611,0.89419969,1.5705706,0.945433,1.5705706,0.86315665,1.5705706,2.564667,,,0.0,0.0,0.0,0.22623798,2.8025,8.2590046,0.079
9823457,K00954.02,Kepler-259 c,36.9250409,174.22246,0.838,4.9381,902.0,3.01,530.0,18.7,39.3,5926.0,4.532,0.887,288.21194,46.615002,15.219,3.0,,,,36.924931,0.217,,,,,0.21,Kepler-259,288.21193,46.615005,15.219,1031.58,,,0.9,,,5938.0,4.53,,0.217,0.217,0.217,0.21700001,19.160859,19.160859,19.160859,533.02632,533.02632,533.02632,Neptunian,0.9,0.90226568,0.70597406,1.6565611,0.89419969,1.5705706,0.945433,1.5705706,0.86315665,1.5705706,2.564667,,,0.0,0.0,0.0,0.28489306,2.70161,7.7605729,0.217
2574201,K01025.01,,37.4783492,157.31713,1.161,5.317,1467.9,10.05,262.0,1.12,18.3,3687.0,4.813,0.44,291.10846,37.857792,15.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166206,K01028.01,,8.09695764,140.74216,1.165,3.319,283.5,34.0,1197.0,484.58,35.4,5949.0,4.024,1.707,292.73627,37.560341,13.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164169,K01029.01,Kepler-1732 b,32.3122867,133.867,0.934,6.569,677.8,4.84,699.0,56.49,33.6,5821.0,4.108,1.494,292.29099,37.580799,14.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574338,K01030.01,Kepler-1733 b,9.22961384,138.43961,0.067,2.235,492.1,2.79,1021.0,257.11,19.3,6320.0,4.347,1.252,291.13849,37.859299,15.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584163,K01031.01,Kepler-754 b,14.5598556,135.95038,0.026,5.624,290.6,1.64,758.0,78.26,15.6,5959.0,4.46,0.966,293.25412,37.846191,15.16,3.0,,,,14.559624,,,,,,,Kepler-754,293.2541,37.846192,15.16,1192.0,0.05,1.06,1.08,,3.8,5935.0,4.39,,0.11895379,0.11895379,0.11895379,0.11895379,91.635231,91.635231,91.635231,788.24374,788.24374,788.24374,Superterran,1.08,1.2966389,0.84646774,1.9863703,1.0721517,1.8832597,1.1335836,1.8832597,1.0349313,1.8832597,3.0744915,2.7088986,0.45564232,0.0,0.0,0.0,0.26877726,2.00659,4.6838183,0.11895379
4180280,K00144.01,Kepler-472 b,4.176254191,133.090415,0.715,3.6716,1360.1,3.07,876.0,139.48,249.7,4957.0,4.594,0.776,296.52429,39.24976,13.698,3.0,,,,4.1762555,,,,,,,Kepler-472,296.52431,39.249776,13.698,302.0,0.16,0.85,0.78,,2.69,4996.0,4.59,,0.048066286,0.048066286,0.048066286,0.048066287,146.98954,146.98954,146.98954,887.08762,887.08762,887.08762,Neptunian,0.78,0.33959991,0.45653686,1.103972,0.57827136,1.0466645,0.6119766,1.0466645,0.55825736,1.0466645,1.5734305,0.50144774,0.39962857,0.0,0.0,0.0,0.20956443,3.21727,10.439906,0.048066286
3239636,K01093.01,,0.528755447,133.38227,1.204,5.714,408.5,47.75,3271.0,27241.45,100.1,6151.0,3.92,1.954,292.58304,38.374378,14.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721030,K01094.01,Kepler-766 b,6.10027621,135.58656,0.015,4.7476,766.6,2.59,990.0,227.15,43.2,5957.0,4.506,0.937,293.18454,37.969841,15.678,3.0,,,,6.100278,,,,,,,Kepler-766,293.18453,37.969851,15.678,1614.0,0.09,1.1,1.15,,3.63,5992.0,4.36,,0.067433164,0.067433164,0.067433164,0.067433166,335.91119,335.91119,335.91119,1090.6892,1090.6892,1090.6892,Neptunian,1.15,1.527466,0.91553976,2.1455948,1.1596377,2.0342191,1.2260235,2.0342191,1.1193702,2.0342191,3.3369488,3.0247101,0.45779759,0.0,0.0,0.0,0.19873943,3.38542,11.383095,0.067433164
3329204,K01095.01,,51.59809554,203.979914,0.251,2.0153,5869.2,6.57,449.0,9.61,79.7,5681.0,4.551,0.859,287.61688,38.402321,15.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230491,K01096.01,,1500.0,315.33083,0.9243,7.109,9592.0,9.8,139.0,0.09,62.5,5606.0,4.597,0.76,290.18304,38.321941,14.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340070,K01097.01,,10.9110487,142.52714,0.9761,7.033,401.9,2.36,786.0,90.07,28.3,5903.0,4.546,0.864,290.89407,38.435032,15.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626506,K00150.01,Kepler-112 b,8.408878137,134.006366,0.018,3.4967,798.9,2.28,809.0,101.22,147.2,5551.0,4.508,0.812,296.98102,43.209751,13.771,3.0,,,,8.408878,0.076,,,,,0.146,Kepler-112,296.98101,43.209751,13.771,520.9,,,0.84,,,5544.0,4.51,,0.076,0.076,0.076,0.076000002,103.39819,103.39819,103.39819,812.40603,812.40603,812.40603,Superterran,0.84,0.59722792,0.58803466,1.3946956,0.74482347,1.322298,0.78778078,1.322298,0.71900734,1.322298,2.0865742,,,0.0,0.0,0.0,0.24945169,2.36531,6.1925912,0.076
10426656,K01161.02,Kepler-272 d,10.93725572,136.98549,0.866,3.0822,421.6,2.41,777.0,86.28,24.6,5334.0,4.372,1.004,299.12753,47.59383,14.678,3.0,,,,10.937304,0.091,,,,,0.0997,Kepler-272,299.12752,47.59383,14.678,912.85,,,0.93,,,5297.0,4.43,,0.091,0.091,0.091,0.091000002,73.670166,73.670166,73.670166,746.39345,746.39345,746.39345,Superterran,0.93,0.61006265,0.60259174,1.4408427,0.7632666,1.3660492,0.80748916,1.3660492,0.7368324,1.3660492,2.1088757,,,0.0,0.0,0.0,0.25988349,2.25321,5.702589,0.091
10426656,K01161.03,Kepler-272 b,2.97136658,134.38662,0.349,2.716,233.3,1.52,1200.0,490.13,25.6,5334.0,4.372,1.004,299.12753,47.59383,14.678,3.0,,,,2.971353,0.038,,,,,0.0416,Kepler-272,299.12752,47.59383,14.678,912.85,,,0.93,,,5297.0,4.43,,0.038,0.038,0.038,0.038000001,422.48106,422.48106,422.48106,1155.0392,1155.0392,1155.0392,Terran,0.93,0.61006265,0.60259174,1.4408427,0.7632666,1.3660492,0.80748916,1.3660492,0.7368324,1.3660492,2.1088757,,,0.0,0.0,0.0,0.28499083,1.43488,2.6505029,0.038
10528068,K01162.01,Kepler-782 b,158.6850022,173.94993,0.034,11.5372,898.3,3.08,350.0,3.53,97.4,5751.0,4.34,1.034,288.86823,47.75943,12.783,3.0,,,,158.68533,,,,,,,Kepler-782,288.86823,47.759434,12.783,412.0,-0.14,0.98,1.01,,5.25,5867.0,4.42,,0.56965179,0.56965179,0.56965179,0.5696518,3.3371584,3.3371584,3.3371584,344.3413,344.3413,344.3413,Neptunian,1.01,1.0829184,0.77677271,1.8258543,0.9838765,1.7310759,1.0403114,1.7310759,0.94973068,1.7310759,2.809711,2.347993,0.46844659,0.0,0.0,0.0,0.46826935,3.20606,10.378222,0.56965179
10468940,K01163.01,Kepler-273 b,2.936527336,135.71829,0.524,1.771,352.3,1.92,1209.0,505.22,34.7,5359.0,4.375,1.002,291.30222,47.697762,14.968,3.0,,,,2.936532,0.037,,,,,0.0508,Kepler-273,291.30221,47.697758,14.968,728.85,,,0.81,,,5626.0,4.51,,0.037,0.037,0.037,0.037000001,430.18389,430.18389,430.18389,1160.2684,1160.2684,1160.2684,Superterran,0.81,0.58892175,0.58114738,1.3749819,0.73609822,1.3036077,0.77849108,1.3036077,0.71057671,1.3036077,2.0720134,,,0.0,0.0,0.0,0.28201015,1.50214,2.8648744,0.037
9825625,K00955.01,Kepler-741 b,7.03902016,175.73059,0.015,3.8633,529.8,2.45,1051.0,288.92,54.3,6321.0,4.434,1.058,289.4317,46.617531,15.067,3.0,,,,7.0390237,,,,,,,Kepler-741,289.4317,46.617531,15.067,1530.0,0.07,1.16,1.24,,3.16,6129.0,4.31,,0.07550989,0.07550989,0.07550989,0.075509892,340.94382,340.94382,340.94382,1094.7517,1094.7517,1094.7517,Neptunian,1.24,1.9439742,1.0242483,2.3932031,1.2973248,2.2689744,1.3714396,2.2689744,1.252249,2.2689744,3.7645149,3.8957434,0.45532904,0.0,0.0,0.0,0.21429836,2.97065,9.117837,0.07550989
9875711,K00956.01,Kepler-742 b,8.360870704,175.64459,0.494,2.7144,2039.7,3.67,690.0,53.68,120.9,4743.0,4.516,0.81,283.86603,46.789589,15.223,3.0,,,,8.3608682,,,,,,,Kepler-742,283.86602,46.789589,15.223,499.0,0.07,0.76,0.71,,2.57,4642.0,4.62,,0.073555475,0.073555475,0.073555475,0.073555477,38.76108,38.76108,38.76108,635.6878,635.6878,635.6878,Neptunian,0.71,0.20971326,0.36430236,0.89424816,0.46144513,0.84782594,0.48854334,0.84782594,0.44547804,0.84782594,1.2364504,0.26296512,0.38207758,0.0,0.0,0.0,0.23156144,3.23969,10.563725,0.073555475
7661409,K00957.01,,3.14051153,178.4691,1.251,8.2806,1444.4,31.01,1306.0,689.48,139.5,6108.0,4.443,0.974,282.35324,43.335129,15.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026957,K00958.01,Kepler-1731 b,21.76129812,166.540438,0.123,1.243,1300.7,2.53,486.0,13.18,60.0,4859.0,4.612,0.72,291.25449,36.74361,12.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10002261,K00959.01,,12.713794177,175.0725677,0.485,2.44093,36719.0,2.31,181.0,0.26,2981.3,2661.0,5.283,0.116,287.55972,46.957085,13.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176650,K00960.01,,15.801100028,177.1533515,0.512,6.37505,37545.0,15.61,614.0,33.6,1642.2,5383.0,4.587,0.789,295.47067,44.010738,15.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162635,K01032.01,,1500.1406772,176.08226,0.9131,25.727,4129.9,18.35,206.0,0.42,83.3,5009.0,3.755,2.283,291.97754,37.532551,13.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5899544,K01034.01,,1.739428983,354.889074,4.246,2.4894,5897.4,268.65,1268.0,612.49,130.0,5415.0,4.603,0.742,297.82956,41.141949,15.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5963222,K01035.01,,1.217266418,133.328666,0.878,3.3208,5811.5,14.49,2378.0,7548.29,603.4,6631.0,4.145,1.638,292.76434,41.27528,13.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982353,K01036.01,,19.563092517,134.3548284,0.842,6.9547,12992.0,23.76,965.0,205.39,2477.0,6208.0,3.959,1.831,297.52545,41.261841,11.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205468,K01037.01,,3.7228551,179.30315,0.911,12.8164,2969.2,5.67,1118.0,368.33,294.8,5873.0,4.547,0.863,291.98337,41.555111,15.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8506766,K00138.01,,48.93786896,140.76639,0.981,6.5868,7240.1,24.19,764.0,80.37,445.7,7066.0,4.094,1.761,295.94092,44.57835,13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240706,K01098.01,,5.48990788,134.10438,1.199,4.02,598.9,23.6,1039.0,275.65,36.7,5982.0,4.493,0.96,292.85608,38.37257,15.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853093,K01099.01,Kepler-767 b,161.5278347,198.00137,0.0,3.6734,4653.6,8.19,366.0,4.25,54.7,5778.0,4.285,1.213,291.57916,38.035831,15.435,3.0,,,,161.52801,,,,,,,Kepler-767,291.57917,38.035828,15.435,1185.0,-0.05,0.96,0.94,,4.07,5694.0,4.48,,0.57248646,0.57248646,0.57248646,0.57248648,2.5391231,2.5391231,2.5391231,321.59986,321.59986,321.59986,Jovian,0.94,0.83217412,0.68804866,1.6247428,0.87150091,1.5404038,0.92163316,1.5404038,0.84127677,1.5404038,2.4630367,1.7323413,0.44591045,0.0,0.0,0.0,0.39423183,6.63632,35.690308,0.57248646
3228824,K01100.01,,0.73093905,355.90306,0.018,2.8437,451.1,1.45,1488.0,1159.62,52.4,4768.0,4.588,0.711,289.76483,38.35236,15.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245969,K01101.01,Kepler-768 b,11.39102358,137.70864,0.732,2.303,448.6,1.67,618.0,34.55,10.5,4983.0,4.617,0.728,294.11566,38.393478,15.681,3.0,,,,11.391003,,,,,,,Kepler-768,294.11566,38.393485,15.681,795.0,-0.03,0.82,0.78,,4.57,5108.0,4.58,,0.092716168,0.092716168,0.092716168,0.092716171,43.168848,43.168848,43.168848,653.0366,653.0366,653.0366,Superterran,0.78,0.37109184,0.47462765,1.1427243,0.6011847,1.0834055,0.63614584,1.0834055,0.5803735,1.0834055,1.6447673,0.60060535,0.43133578,0.0,0.0,0.0,0.29566024,1.7936,3.871341,0.092716168
3231341,K01102.01,Kepler-24 c,12.33343853,137.58782,0.979,6.221,536.4,4.12,915.0,165.3,31.7,5896.0,4.197,1.24,290.41327,38.34375,14.925,3.0,508.5248,,,12.3335,0.106,,,,,0.0886,Kepler-24,290.41327,38.343754,14.925,1195.99,,,1.29,,,5897.0,4.2,,0.106,0.106,0.106,0.106,160.46519,160.46519,160.46519,906.75534,906.75534,906.75534,Jovian,1.29,1.8029869,1.0004637,2.3499065,1.2672071,2.2279251,1.339859,2.2279251,1.2232225,2.2279251,3.6254345,,,0.0,0.0,0.0,0.22537592,2.8025,508.5248,0.106
10468940,K01163.02,Kepler-273 c,8.01500821,134.8277,0.645,3.0137,363.0,2.0,865.0,132.46,28.6,5359.0,4.375,1.002,291.30222,47.697762,14.968,3.0,,,,8.014927,0.073,,,,,0.1,Kepler-273,291.30221,47.697758,14.968,728.85,,,0.81,,,5626.0,4.51,,0.073,0.073,0.073,0.073000002,110.51262,110.51262,110.51262,826.03391,826.03391,826.03391,Superterran,0.81,0.58892175,0.58114738,1.3749819,0.73609822,1.3036077,0.77849108,1.3036077,0.71057671,1.3036077,2.0720134,,,0.0,0.0,0.0,0.26746425,1.98417,4.5953145,0.073
10341831,K01164.01,,0.933749941,133.38422,1.225,6.606,415.3,12.93,919.0,168.44,88.8,3682.0,4.786,0.48,292.73892,47.49073,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10337517,K01165.01,Kepler-783 c,7.053934488,136.357253,0.899,1.7244,511.5,2.36,840.0,117.33,56.3,5357.0,4.498,0.863,291.06293,47.484798,13.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10337517,K01165.02,Kepler-783 b,4.29263699,134.80018,0.454,2.7,61.4,0.68,991.0,227.69,11.4,5357.0,4.498,0.863,291.06293,47.484798,13.916,3.0,,,,4.2926464,,,,,,,Kepler-783,291.06294,47.484803,13.916,544.0,0.01,0.93,0.89,,3.89,5521.0,4.51,,0.050445289,0.050445289,0.050445289,0.05044529,259.1185,259.1185,259.1185,1022.1615,1022.1615,1022.1615,Subterran,0.89,0.65938589,0.61869745,1.4684628,0.7836624,1.3922359,0.82887833,1.3922359,0.75650232,1.3922359,2.1924697,1.2733827,0.4379025,0.0,0.0,0.0,0.29316386,0.7847,0.40755892,0.050445289
10351231,K01166.01,Kepler-1738 b,7.6746614,133.22431,0.939,1.9374,503.0,2.8,957.0,198.67,20.8,6063.0,4.47,1.001,296.13141,47.43882,15.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10485179,K01167.01,,0.445275074,133.971372,0.639,2.276,254.7,1.21,1950.0,3419.7,86.3,5346.0,4.621,0.725,297.13327,47.628769,14.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8561063,K00961.01,Kepler-42 b,1.213770423,170.483645,0.83,0.5532,1821.0,0.78,525.0,18.03,111.4,3292.0,5.215,0.148,292.21906,44.61916,15.92,3.0,,,,1.2137672,0.0116,,,,,0.3,Kepler-42,292.21903,44.61916,16.124,38.7,-0.33,0.13,0.17,M,4.5,3068.0,,,0.0116,0.0116,0.0116,0.0116,17.048726,17.048726,17.048726,517.68776,517.68776,517.68776,Subterran,0.17,0.0022940766,0.039355097,0.10426872,0.049848191,0.098852971,0.052870892,0.098852971,0.048111917,0.098852971,0.1293206,0.009769786,0.23284917,0.0,0.0,0.0,0.36548839,0.7847,0.40755892,0.0116
8561063,K00961.02,Kepler-42 c,0.453287416,133.869741,0.81,0.4445,1461.5,0.76,729.0,66.14,150.4,3292.0,5.215,0.148,292.21906,44.61916,15.92,3.0,,,,0.45328509,0.006,,,,,0.155,Kepler-42,292.21903,44.61916,16.124,38.7,-0.33,0.13,0.17,M,4.5,3068.0,,,0.006,0.006,0.006,0.0060000002,63.724349,63.724349,63.724349,719.81561,719.81561,719.81561,Subterran,0.17,0.0022940766,0.039355097,0.10426872,0.049848191,0.098852971,0.052870892,0.098852971,0.048111917,0.098852971,0.1293206,0.009769786,0.23284917,0.0,0.0,0.0,0.3058118,0.72865,0.31248784,0.006
8892910,K00132.01,,10.810132734,132.95157,0.948,4.4618,6165.2,13.95,985.0,222.68,806.5,6211.0,4.269,1.284,294.41245,45.130852,13.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8561063,K00961.03,Kepler-42 d,1.865114193,133.792344,0.785,0.4279,1124.8,0.66,455.0,10.1,56.9,3292.0,5.215,0.148,292.21906,44.61916,15.92,3.0,,,,1.865169,0.0154,,,,,0.398,Kepler-42,292.21903,44.61916,16.124,38.7,-0.33,0.13,0.17,M,4.5,3068.0,,,0.0154,0.0154,0.0154,0.0154,9.6731176,9.6731176,9.6731176,449.30011,449.30011,449.30011,Subterran,0.17,0.0022940766,0.039355097,0.10426872,0.049848191,0.098852971,0.052870892,0.098852971,0.048111917,0.098852971,0.1293206,0.009769786,0.23284917,0.0,0.0,0.0,0.39394872,0.57171,0.13099629,0.0154
10657664,K00964.01,,3.273699006,171.2385098,0.733,3.07626,6862.8,22.36,3060.0,20728.79,1293.1,10816.0,4.086,2.493,288.49948,47.996471,13.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337351,K00965.01,,7.047103499,175.03337,1.047,3.3208,71318.0,51.86,955.0,196.62,274.9,5730.0,4.417,1.035,290.11569,38.40419,13.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153201,K01038.01,,0.530300102,354.985736,1.2507,2.8502,3040.0,35.73,2410.0,7972.18,207.4,6184.0,4.448,1.038,299.26038,41.420231,15.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5802486,K01039.01,,1.073917869,177.924088,1.266,2.4305,1926.6,33.01,1794.0,2450.63,137.5,5962.0,4.479,0.959,295.16049,41.0793,15.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5817553,K01040.01,,4.206096814,136.44854,1.239,10.7381,1298.1,32.66,1252.0,581.11,149.3,6306.0,4.426,1.076,298.47424,41.07589,14.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982368,K01041.01,,19.56313723,369.11182,0.908,6.8575,5536.0,9.73,706.0,58.71,157.8,5766.0,4.352,1.077,297.52863,41.259911,14.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5816811,K01042.01,,2.227718792,134.452638,1.04,4.9699,1039.0,8.88,1400.0,906.46,124.3,6038.0,4.508,0.922,298.33893,41.073479,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5816165,K01043.01,,0.591914504,355.353791,1.344,1.0225,1057.7,27.21,1646.0,1746.78,56.3,5122.0,4.659,0.655,298.20035,41.011688,15.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7102227,K01360.01,Kepler-290 c,36.7704935,164.29112,0.545,4.42,1346.6,2.83,437.0,8.6,40.8,5142.0,4.602,0.755,286.41,42.681549,15.596,3.0,,,,36.77031,0.205,,,,,0.289,Kepler-290,286.40998,42.681553,15.596,708.55,,,0.74,,,5147.0,4.62,,0.205,0.205,0.205,0.20500001,8.1933411,8.1933411,8.1933411,431.03265,431.03265,431.03265,Neptunian,0.74,0.34432516,0.45628901,1.0969566,0.5779557,1.0400137,0.61153981,1.0400137,0.55794695,1.0400137,1.5843391,,,0.0,0.0,0.0,0.35830342,2.70161,7.7605729,0.205
